"","week","author","commits","total","project_total"
"800",37,"lianos",0,0,0
"801",37,"jrnold",0,0,0
"802",37,"davidmorrison",0,0,0
"803",37,"djmurphy420",0,0,0
"804",37,"wligtenberg",0,0,0
"805",37,"baptiste",0,0,0
"806",37,"jimhester",0,0,0
"807",37,"krlmlr",0,0,0
"808",37,"jiho",0,0,0
"809",37,"joranE",0,0,0
"810",37,"BrianDiggs",0,0,0
"811",37,"JakeRuss",0,0,0
"812",37,"kohske",0,0,0
"813",37,"wch",0,0,0
"814",37,"hadley",0,24259,0
"815",38,"rasmusab",0,0,0
"816",38,"kloesing",0,0,0
"817",38,"briandk",0,0,0
"818",38,"dariobuttari",0,0,0
"819",38,"yihui",0,0,0
"820",38,"lehy",0,0,0
"821",38,"crowding",0,0,0
"822",38,"lianos",0,0,0
"823",38,"jrnold",0,0,0
"824",38,"davidmorrison",0,0,0
"825",38,"djmurphy420",0,0,0
"826",38,"wligtenberg",0,0,0
"827",38,"baptiste",0,0,0
"828",38,"jimhester",0,0,0
"829",38,"krlmlr",0,0,0
"830",38,"jiho",0,0,0
"831",38,"joranE",0,0,0
"832",38,"BrianDiggs",0,0,0
"833",38,"JakeRuss",0,0,0
"834",38,"kohske",0,0,0
"835",38,"wch",0,0,0
"836",38,"hadley",0,24259,0
"837",39,"rasmusab",0,0,0
"838",39,"kloesing",0,0,0
"839",39,"briandk",0,0,0
"840",39,"dariobuttari",0,0,0
"841",39,"yihui",0,0,0
"842",39,"lehy",0,0,0
"843",39,"crowding",0,0,0
"844",39,"lianos",0,0,0
"845",39,"jrnold",0,0,0
"846",39,"davidmorrison",0,0,0
"847",39,"djmurphy420",0,0,0
"848",39,"wligtenberg",0,0,0
"849",39,"baptiste",0,0,0
"850",39,"jimhester",0,0,0
"851",39,"krlmlr",0,0,0
"852",39,"jiho",0,0,0
"853",39,"joranE",0,0,0
"854",39,"BrianDiggs",0,0,0
"855",39,"JakeRuss",0,0,0
"856",39,"kohske",0,0,0
"857",39,"wch",0,0,0
"858",39,"hadley",0,24259,0
"859",40,"rasmusab",0,0,0
"860",40,"kloesing",0,0,0
"861",40,"briandk",0,0,0
"862",40,"dariobuttari",0,0,0
"863",40,"yihui",0,0,0
"864",40,"lehy",0,0,0
"865",40,"crowding",0,0,0
"866",40,"lianos",0,0,0
"867",40,"jrnold",0,0,0
"868",40,"davidmorrison",0,0,0
"869",40,"djmurphy420",0,0,0
"870",40,"wligtenberg",0,0,0
"871",40,"baptiste",0,0,0
"872",40,"jimhester",0,0,0
"873",40,"krlmlr",0,0,0
"874",40,"jiho",0,0,0
"875",40,"joranE",0,0,0
"876",40,"BrianDiggs",0,0,0
"877",40,"JakeRuss",0,0,0
"878",40,"kohske",0,0,0
"879",40,"wch",0,0,0
"880",40,"hadley",0,24259,0
"881",41,"rasmusab",0,0,150
"882",41,"kloesing",0,0,150
"883",41,"briandk",0,0,150
"884",41,"dariobuttari",0,0,150
"885",41,"yihui",0,0,150
"886",41,"lehy",0,0,150
"887",41,"crowding",0,0,150
"888",41,"lianos",0,0,150
"889",41,"jrnold",0,0,150
"890",41,"davidmorrison",0,0,150
"891",41,"djmurphy420",0,0,150
"892",41,"wligtenberg",0,0,150
"893",41,"baptiste",0,0,150
"894",41,"jimhester",0,0,150
"895",41,"krlmlr",0,0,150
"896",41,"jiho",0,0,150
"897",41,"joranE",0,0,150
"898",41,"BrianDiggs",0,0,150
"899",41,"JakeRuss",0,0,150
"900",41,"kohske",0,0,150
"901",41,"wch",0,0,150
"902",41,"hadley",150,24409,150
"903",42,"rasmusab",0,0,648
"904",42,"kloesing",0,0,648
"905",42,"briandk",0,0,648
"906",42,"dariobuttari",0,0,648
"907",42,"yihui",0,0,648
"908",42,"lehy",0,0,648
"909",42,"crowding",0,0,648
"910",42,"lianos",0,0,648
"911",42,"jrnold",0,0,648
"912",42,"davidmorrison",0,0,648
"913",42,"djmurphy420",0,0,648
"914",42,"wligtenberg",0,0,648
"915",42,"baptiste",0,0,648
"916",42,"jimhester",0,0,648
"917",42,"krlmlr",0,0,648
"918",42,"jiho",0,0,648
"919",42,"joranE",0,0,648
"920",42,"BrianDiggs",0,0,648
"921",42,"JakeRuss",0,0,648
"922",42,"kohske",0,0,648
"923",42,"wch",0,0,648
"924",42,"hadley",648,25057,648
"925",43,"rasmusab",0,0,155
"926",43,"kloesing",0,0,155
"927",43,"briandk",0,0,155
"928",43,"dariobuttari",0,0,155
"929",43,"yihui",0,0,155
"930",43,"lehy",0,0,155
"931",43,"crowding",0,0,155
"932",43,"lianos",0,0,155
"933",43,"jrnold",0,0,155
"934",43,"davidmorrison",0,0,155
"935",43,"djmurphy420",0,0,155
"936",43,"wligtenberg",0,0,155
"937",43,"baptiste",0,0,155
"938",43,"jimhester",0,0,155
"939",43,"krlmlr",0,0,155
"940",43,"jiho",0,0,155
"941",43,"joranE",0,0,155
"942",43,"BrianDiggs",0,0,155
"943",43,"JakeRuss",0,0,155
"944",43,"kohske",0,0,155
"945",43,"wch",0,0,155
"946",43,"hadley",155,25212,155
"947",44,"rasmusab",0,0,103
"948",44,"kloesing",0,0,103
"949",44,"briandk",0,0,103
"950",44,"dariobuttari",0,0,103
"951",44,"yihui",0,0,103
"952",44,"lehy",0,0,103
"953",44,"crowding",0,0,103
"954",44,"lianos",0,0,103
"955",44,"jrnold",0,0,103
"956",44,"davidmorrison",0,0,103
"957",44,"djmurphy420",0,0,103
"958",44,"wligtenberg",0,0,103
"959",44,"baptiste",0,0,103
"960",44,"jimhester",0,0,103
"961",44,"krlmlr",0,0,103
"962",44,"jiho",0,0,103
"963",44,"joranE",0,0,103
"964",44,"BrianDiggs",0,0,103
"965",44,"JakeRuss",0,0,103
"966",44,"kohske",0,0,103
"967",44,"wch",0,0,103
"968",44,"hadley",103,25315,103
"969",45,"rasmusab",0,0,318
"970",45,"kloesing",0,0,318
"971",45,"briandk",0,0,318
"972",45,"dariobuttari",0,0,318
"973",45,"yihui",0,0,318
"974",45,"lehy",0,0,318
"975",45,"crowding",0,0,318
"976",45,"lianos",0,0,318
"977",45,"jrnold",0,0,318
"978",45,"davidmorrison",0,0,318
"979",45,"djmurphy420",0,0,318
"980",45,"wligtenberg",0,0,318
"981",45,"baptiste",0,0,318
"982",45,"jimhester",0,0,318
"983",45,"krlmlr",0,0,318
"984",45,"jiho",0,0,318
"985",45,"joranE",0,0,318
"986",45,"BrianDiggs",0,0,318
"987",45,"JakeRuss",0,0,318
"988",45,"kohske",0,0,318
"989",45,"wch",0,0,318
"990",45,"hadley",318,25633,318
"991",46,"rasmusab",0,0,0
"992",46,"kloesing",0,0,0
"993",46,"briandk",0,0,0
"994",46,"dariobuttari",0,0,0
"995",46,"yihui",0,0,0
"996",46,"lehy",0,0,0
"997",46,"crowding",0,0,0
"998",46,"lianos",0,0,0
"999",46,"jrnold",0,0,0
"1000",46,"davidmorrison",0,0,0
"1001",46,"djmurphy420",0,0,0
"1002",46,"wligtenberg",0,0,0
"1003",46,"baptiste",0,0,0
"1004",46,"jimhester",0,0,0
"1005",46,"krlmlr",0,0,0
"1006",46,"jiho",0,0,0
"1007",46,"joranE",0,0,0
"1008",46,"BrianDiggs",0,0,0
"1009",46,"JakeRuss",0,0,0
"1010",46,"kohske",0,0,0
"1011",46,"wch",0,0,0
"1012",46,"hadley",0,25633,0
"1013",47,"rasmusab",0,0,0
"1014",47,"kloesing",0,0,0
"1015",47,"briandk",0,0,0
"1016",47,"dariobuttari",0,0,0
"1017",47,"yihui",0,0,0
"1018",47,"lehy",0,0,0
"1019",47,"crowding",0,0,0
"1020",47,"lianos",0,0,0
"1021",47,"jrnold",0,0,0
"1022",47,"davidmorrison",0,0,0
"1023",47,"djmurphy420",0,0,0
"1024",47,"wligtenberg",0,0,0
"1025",47,"baptiste",0,0,0
"1026",47,"jimhester",0,0,0
"1027",47,"krlmlr",0,0,0
"1028",47,"jiho",0,0,0
"1029",47,"joranE",0,0,0
"1030",47,"BrianDiggs",0,0,0
"1031",47,"JakeRuss",0,0,0
"1032",47,"kohske",0,0,0
"1033",47,"wch",0,0,0
"1034",47,"hadley",0,25633,0
"1035",48,"rasmusab",0,0,3314
"1036",48,"kloesing",0,0,3314
"1037",48,"briandk",0,0,3314
"1038",48,"dariobuttari",0,0,3314
"1039",48,"yihui",0,0,3314
"1040",48,"lehy",0,0,3314
"1041",48,"crowding",0,0,3314
"1042",48,"lianos",0,0,3314
"1043",48,"jrnold",0,0,3314
"1044",48,"davidmorrison",0,0,3314
"1045",48,"djmurphy420",0,0,3314
"1046",48,"wligtenberg",0,0,3314
"1047",48,"baptiste",0,0,3314
"1048",48,"jimhester",0,0,3314
"1049",48,"krlmlr",0,0,3314
"1050",48,"jiho",0,0,3314
"1051",48,"joranE",0,0,3314
"1052",48,"BrianDiggs",0,0,3314
"1053",48,"JakeRuss",0,0,3314
"1054",48,"kohske",0,0,3314
"1055",48,"wch",0,0,3314
"1056",48,"hadley",3314,28947,3314
"1057",49,"rasmusab",0,0,1283
"1058",49,"kloesing",0,0,1283
"1059",49,"briandk",0,0,1283
"1060",49,"dariobuttari",0,0,1283
"1061",49,"yihui",0,0,1283
"1062",49,"lehy",0,0,1283
"1063",49,"crowding",0,0,1283
"1064",49,"lianos",0,0,1283
"1065",49,"jrnold",0,0,1283
"1066",49,"davidmorrison",0,0,1283
"1067",49,"djmurphy420",0,0,1283
"1068",49,"wligtenberg",0,0,1283
"1069",49,"baptiste",0,0,1283
"1070",49,"jimhester",0,0,1283
"1071",49,"krlmlr",0,0,1283
"1072",49,"jiho",0,0,1283
"1073",49,"joranE",0,0,1283
"1074",49,"BrianDiggs",0,0,1283
"1075",49,"JakeRuss",0,0,1283
"1076",49,"kohske",0,0,1283
"1077",49,"wch",0,0,1283
"1078",49,"hadley",1283,30230,1283
"1079",50,"rasmusab",0,0,353
"1080",50,"kloesing",0,0,353
"1081",50,"briandk",0,0,353
"1082",50,"dariobuttari",0,0,353
"1083",50,"yihui",0,0,353
"1084",50,"lehy",0,0,353
"1085",50,"crowding",0,0,353
"1086",50,"lianos",0,0,353
"1087",50,"jrnold",0,0,353
"1088",50,"davidmorrison",0,0,353
"1089",50,"djmurphy420",0,0,353
"1090",50,"wligtenberg",0,0,353
"1091",50,"baptiste",0,0,353
"1092",50,"jimhester",0,0,353
"1093",50,"krlmlr",0,0,353
"1094",50,"jiho",0,0,353
"1095",50,"joranE",0,0,353
"1096",50,"BrianDiggs",0,0,353
"1097",50,"JakeRuss",0,0,353
"1098",50,"kohske",0,0,353
"1099",50,"wch",0,0,353
"1100",50,"hadley",353,30583,353
"1101",51,"rasmusab",0,0,81
"1102",51,"kloesing",0,0,81
"1103",51,"briandk",0,0,81
"1104",51,"dariobuttari",0,0,81
"1105",51,"yihui",0,0,81
"1106",51,"lehy",0,0,81
"1107",51,"crowding",0,0,81
"1108",51,"lianos",0,0,81
"1109",51,"jrnold",0,0,81
"1110",51,"davidmorrison",0,0,81
"1111",51,"djmurphy420",0,0,81
"1112",51,"wligtenberg",0,0,81
"1113",51,"baptiste",0,0,81
"1114",51,"jimhester",0,0,81
"1115",51,"krlmlr",0,0,81
"1116",51,"jiho",0,0,81
"1117",51,"joranE",0,0,81
"1118",51,"BrianDiggs",0,0,81
"1119",51,"JakeRuss",0,0,81
"1120",51,"kohske",0,0,81
"1121",51,"wch",0,0,81
"1122",51,"hadley",81,30664,81
"1123",52,"rasmusab",0,0,0
"1124",52,"kloesing",0,0,0
"1125",52,"briandk",0,0,0
"1126",52,"dariobuttari",0,0,0
"1127",52,"yihui",0,0,0
"1128",52,"lehy",0,0,0
"1129",52,"crowding",0,0,0
"1130",52,"lianos",0,0,0
"1131",52,"jrnold",0,0,0
"1132",52,"davidmorrison",0,0,0
"1133",52,"djmurphy420",0,0,0
"1134",52,"wligtenberg",0,0,0
"1135",52,"baptiste",0,0,0
"1136",52,"jimhester",0,0,0
"1137",52,"krlmlr",0,0,0
"1138",52,"jiho",0,0,0
"1139",52,"joranE",0,0,0
"1140",52,"BrianDiggs",0,0,0
"1141",52,"JakeRuss",0,0,0
"1142",52,"kohske",0,0,0
"1143",52,"wch",0,0,0
"1144",52,"hadley",0,30664,0
"1145",53,"rasmusab",0,0,215
"1146",53,"kloesing",0,0,215
"1147",53,"briandk",0,0,215
"1148",53,"dariobuttari",0,0,215
"1149",53,"yihui",0,0,215
"1150",53,"lehy",0,0,215
"1151",53,"crowding",0,0,215
"1152",53,"lianos",0,0,215
"1153",53,"jrnold",0,0,215
"1154",53,"davidmorrison",0,0,215
"1155",53,"djmurphy420",0,0,215
"1156",53,"wligtenberg",0,0,215
"1157",53,"baptiste",0,0,215
"1158",53,"jimhester",0,0,215
"1159",53,"krlmlr",0,0,215
"1160",53,"jiho",0,0,215
"1161",53,"joranE",0,0,215
"1162",53,"BrianDiggs",0,0,215
"1163",53,"JakeRuss",0,0,215
"1164",53,"kohske",0,0,215
"1165",53,"wch",0,0,215
"1166",53,"hadley",215,30879,215
"1167",54,"rasmusab",0,0,1021
"1168",54,"kloesing",0,0,1021
"1169",54,"briandk",0,0,1021
"1170",54,"dariobuttari",0,0,1021
"1171",54,"yihui",0,0,1021
"1172",54,"lehy",0,0,1021
"1173",54,"crowding",0,0,1021
"1174",54,"lianos",0,0,1021
"1175",54,"jrnold",0,0,1021
"1176",54,"davidmorrison",0,0,1021
"1177",54,"djmurphy420",0,0,1021
"1178",54,"wligtenberg",0,0,1021
"1179",54,"baptiste",0,0,1021
"1180",54,"jimhester",0,0,1021
"1181",54,"krlmlr",0,0,1021
"1182",54,"jiho",0,0,1021
"1183",54,"joranE",0,0,1021
"1184",54,"BrianDiggs",0,0,1021
"1185",54,"JakeRuss",0,0,1021
"1186",54,"kohske",0,0,1021
"1187",54,"wch",0,0,1021
"1188",54,"hadley",1021,31900,1021
"1189",55,"rasmusab",0,0,2251
"1190",55,"kloesing",0,0,2251
"1191",55,"briandk",0,0,2251
"1192",55,"dariobuttari",0,0,2251
"1193",55,"yihui",0,0,2251
"1194",55,"lehy",0,0,2251
"1195",55,"crowding",0,0,2251
"1196",55,"lianos",0,0,2251
"1197",55,"jrnold",0,0,2251
"1198",55,"davidmorrison",0,0,2251
"1199",55,"djmurphy420",0,0,2251
"1200",55,"wligtenberg",0,0,2251
"1201",55,"baptiste",0,0,2251
"1202",55,"jimhester",0,0,2251
"1203",55,"krlmlr",0,0,2251
"1204",55,"jiho",0,0,2251
"1205",55,"joranE",0,0,2251
"1206",55,"BrianDiggs",0,0,2251
"1207",55,"JakeRuss",0,0,2251
"1208",55,"kohske",0,0,2251
"1209",55,"wch",0,0,2251
"1210",55,"hadley",2251,34151,2251
"1211",56,"rasmusab",0,0,607
"1212",56,"kloesing",0,0,607
"1213",56,"briandk",0,0,607
"1214",56,"dariobuttari",0,0,607
"1215",56,"yihui",0,0,607
"1216",56,"lehy",0,0,607
"1217",56,"crowding",0,0,607
"1218",56,"lianos",0,0,607
"1219",56,"jrnold",0,0,607
"1220",56,"davidmorrison",0,0,607
"1221",56,"djmurphy420",0,0,607
"1222",56,"wligtenberg",0,0,607
"1223",56,"baptiste",0,0,607
"1224",56,"jimhester",0,0,607
"1225",56,"krlmlr",0,0,607
"1226",56,"jiho",0,0,607
"1227",56,"joranE",0,0,607
"1228",56,"BrianDiggs",0,0,607
"1229",56,"JakeRuss",0,0,607
"1230",56,"kohske",0,0,607
"1231",56,"wch",0,0,607
"1232",56,"hadley",607,34758,607
"1233",57,"rasmusab",0,0,0
"1234",57,"kloesing",0,0,0
"1235",57,"briandk",0,0,0
"1236",57,"dariobuttari",0,0,0
"1237",57,"yihui",0,0,0
"1238",57,"lehy",0,0,0
"1239",57,"crowding",0,0,0
"1240",57,"lianos",0,0,0
"1241",57,"jrnold",0,0,0
"1242",57,"davidmorrison",0,0,0
"1243",57,"djmurphy420",0,0,0
"1244",57,"wligtenberg",0,0,0
"1245",57,"baptiste",0,0,0
"1246",57,"jimhester",0,0,0
"1247",57,"krlmlr",0,0,0
"1248",57,"jiho",0,0,0
"1249",57,"joranE",0,0,0
"1250",57,"BrianDiggs",0,0,0
"1251",57,"JakeRuss",0,0,0
"1252",57,"kohske",0,0,0
"1253",57,"wch",0,0,0
"1254",57,"hadley",0,34758,0
"1255",58,"rasmusab",0,0,1093
"1256",58,"kloesing",0,0,1093
"1257",58,"briandk",0,0,1093
"1258",58,"dariobuttari",0,0,1093
"1259",58,"yihui",0,0,1093
"1260",58,"lehy",0,0,1093
"1261",58,"crowding",0,0,1093
"1262",58,"lianos",0,0,1093
"1263",58,"jrnold",0,0,1093
"1264",58,"davidmorrison",0,0,1093
"1265",58,"djmurphy420",0,0,1093
"1266",58,"wligtenberg",0,0,1093
"1267",58,"baptiste",0,0,1093
"1268",58,"jimhester",0,0,1093
"1269",58,"krlmlr",0,0,1093
"1270",58,"jiho",0,0,1093
"1271",58,"joranE",0,0,1093
"1272",58,"BrianDiggs",0,0,1093
"1273",58,"JakeRuss",0,0,1093
"1274",58,"kohske",0,0,1093
"1275",58,"wch",0,0,1093
"1276",58,"hadley",1093,35851,1093
"1277",59,"rasmusab",0,0,6
"1278",59,"kloesing",0,0,6
"1279",59,"briandk",0,0,6
"1280",59,"dariobuttari",0,0,6
"1281",59,"yihui",0,0,6
"1282",59,"lehy",0,0,6
"1283",59,"crowding",0,0,6
"1284",59,"lianos",0,0,6
"1285",59,"jrnold",0,0,6
"1286",59,"davidmorrison",0,0,6
"1287",59,"djmurphy420",0,0,6
"1288",59,"wligtenberg",0,0,6
"1289",59,"baptiste",0,0,6
"1290",59,"jimhester",0,0,6
"1291",59,"krlmlr",0,0,6
"1292",59,"jiho",0,0,6
"1293",59,"joranE",0,0,6
"1294",59,"BrianDiggs",0,0,6
"1295",59,"JakeRuss",0,0,6
"1296",59,"kohske",0,0,6
"1297",59,"wch",0,0,6
"1298",59,"hadley",6,35857,6
"1299",60,"rasmusab",0,0,0
"1300",60,"kloesing",0,0,0
"1301",60,"briandk",0,0,0
"1302",60,"dariobuttari",0,0,0
"1303",60,"yihui",0,0,0
"1304",60,"lehy",0,0,0
"1305",60,"crowding",0,0,0
"1306",60,"lianos",0,0,0
"1307",60,"jrnold",0,0,0
"1308",60,"davidmorrison",0,0,0
"1309",60,"djmurphy420",0,0,0
"1310",60,"wligtenberg",0,0,0
"1311",60,"baptiste",0,0,0
"1312",60,"jimhester",0,0,0
"1313",60,"krlmlr",0,0,0
"1314",60,"jiho",0,0,0
"1315",60,"joranE",0,0,0
"1316",60,"BrianDiggs",0,0,0
"1317",60,"JakeRuss",0,0,0
"1318",60,"kohske",0,0,0
"1319",60,"wch",0,0,0
"1320",60,"hadley",0,35857,0
"1321",61,"rasmusab",0,0,0
"1322",61,"kloesing",0,0,0
"1323",61,"briandk",0,0,0
"1324",61,"dariobuttari",0,0,0
"1325",61,"yihui",0,0,0
"1326",61,"lehy",0,0,0
"1327",61,"crowding",0,0,0
"1328",61,"lianos",0,0,0
"1329",61,"jrnold",0,0,0
"1330",61,"davidmorrison",0,0,0
"1331",61,"djmurphy420",0,0,0
"1332",61,"wligtenberg",0,0,0
"1333",61,"baptiste",0,0,0
"1334",61,"jimhester",0,0,0
"1335",61,"krlmlr",0,0,0
"1336",61,"jiho",0,0,0
"1337",61,"joranE",0,0,0
"1338",61,"BrianDiggs",0,0,0
"1339",61,"JakeRuss",0,0,0
"1340",61,"kohske",0,0,0
"1341",61,"wch",0,0,0
"1342",61,"hadley",0,35857,0
"1343",62,"rasmusab",0,0,0
"1344",62,"kloesing",0,0,0
"1345",62,"briandk",0,0,0
"1346",62,"dariobuttari",0,0,0
"1347",62,"yihui",0,0,0
"1348",62,"lehy",0,0,0
"1349",62,"crowding",0,0,0
"1350",62,"lianos",0,0,0
"1351",62,"jrnold",0,0,0
"1352",62,"davidmorrison",0,0,0
"1353",62,"djmurphy420",0,0,0
"1354",62,"wligtenberg",0,0,0
"1355",62,"baptiste",0,0,0
"1356",62,"jimhester",0,0,0
"1357",62,"krlmlr",0,0,0
"1358",62,"jiho",0,0,0
"1359",62,"joranE",0,0,0
"1360",62,"BrianDiggs",0,0,0
"1361",62,"JakeRuss",0,0,0
"1362",62,"kohske",0,0,0
"1363",62,"wch",0,0,0
"1364",62,"hadley",0,35857,0
"1365",63,"rasmusab",0,0,0
"1366",63,"kloesing",0,0,0
"1367",63,"briandk",0,0,0
"1368",63,"dariobuttari",0,0,0
"1369",63,"yihui",0,0,0
"1370",63,"lehy",0,0,0
"1371",63,"crowding",0,0,0
"1372",63,"lianos",0,0,0
"1373",63,"jrnold",0,0,0
"1374",63,"davidmorrison",0,0,0
"1375",63,"djmurphy420",0,0,0
"1376",63,"wligtenberg",0,0,0
"1377",63,"baptiste",0,0,0
"1378",63,"jimhester",0,0,0
"1379",63,"krlmlr",0,0,0
"1380",63,"jiho",0,0,0
"1381",63,"joranE",0,0,0
"1382",63,"BrianDiggs",0,0,0
"1383",63,"JakeRuss",0,0,0
"1384",63,"kohske",0,0,0
"1385",63,"wch",0,0,0
"1386",63,"hadley",0,35857,0
"1387",64,"rasmusab",0,0,0
"1388",64,"kloesing",0,0,0
"1389",64,"briandk",0,0,0
"1390",64,"dariobuttari",0,0,0
"1391",64,"yihui",0,0,0
"1392",64,"lehy",0,0,0
"1393",64,"crowding",0,0,0
"1394",64,"lianos",0,0,0
"1395",64,"jrnold",0,0,0
"1396",64,"davidmorrison",0,0,0
"1397",64,"djmurphy420",0,0,0
"1398",64,"wligtenberg",0,0,0
"1399",64,"baptiste",0,0,0
"1400",64,"jimhester",0,0,0
"1401",64,"krlmlr",0,0,0
"1402",64,"jiho",0,0,0
"1403",64,"joranE",0,0,0
"1404",64,"BrianDiggs",0,0,0
"1405",64,"JakeRuss",0,0,0
"1406",64,"kohske",0,0,0
"1407",64,"wch",0,0,0
"1408",64,"hadley",0,35857,0
"1409",65,"rasmusab",0,0,143
"1410",65,"kloesing",0,0,143
"1411",65,"briandk",0,0,143
"1412",65,"dariobuttari",0,0,143
"1413",65,"yihui",0,0,143
"1414",65,"lehy",0,0,143
"1415",65,"crowding",0,0,143
"1416",65,"lianos",0,0,143
"1417",65,"jrnold",0,0,143
"1418",65,"davidmorrison",0,0,143
"1419",65,"djmurphy420",0,0,143
"1420",65,"wligtenberg",0,0,143
"1421",65,"baptiste",0,0,143
"1422",65,"jimhester",0,0,143
"1423",65,"krlmlr",0,0,143
"1424",65,"jiho",0,0,143
"1425",65,"joranE",0,0,143
"1426",65,"BrianDiggs",0,0,143
"1427",65,"JakeRuss",0,0,143
"1428",65,"kohske",0,0,143
"1429",65,"wch",0,0,143
"1430",65,"hadley",143,36000,143
"1431",66,"rasmusab",0,0,236
"1432",66,"kloesing",0,0,236
"1433",66,"briandk",0,0,236
"1434",66,"dariobuttari",0,0,236
"1435",66,"yihui",0,0,236
"1436",66,"lehy",0,0,236
"1437",66,"crowding",0,0,236
"1438",66,"lianos",0,0,236
"1439",66,"jrnold",0,0,236
"1440",66,"davidmorrison",0,0,236
"1441",66,"djmurphy420",0,0,236
"1442",66,"wligtenberg",0,0,236
"1443",66,"baptiste",0,0,236
"1444",66,"jimhester",0,0,236
"1445",66,"krlmlr",0,0,236
"1446",66,"jiho",0,0,236
"1447",66,"joranE",0,0,236
"1448",66,"BrianDiggs",0,0,236
"1449",66,"JakeRuss",0,0,236
"1450",66,"kohske",0,0,236
"1451",66,"wch",0,0,236
"1452",66,"hadley",236,36236,236
"1453",67,"rasmusab",0,0,67
"1454",67,"kloesing",0,0,67
"1455",67,"briandk",0,0,67
"1456",67,"dariobuttari",0,0,67
"1457",67,"yihui",0,0,67
"1458",67,"lehy",0,0,67
"1459",67,"crowding",0,0,67
"1460",67,"lianos",0,0,67
"1461",67,"jrnold",0,0,67
"1462",67,"davidmorrison",0,0,67
"1463",67,"djmurphy420",0,0,67
"1464",67,"wligtenberg",0,0,67
"1465",67,"baptiste",0,0,67
"1466",67,"jimhester",0,0,67
"1467",67,"krlmlr",0,0,67
"1468",67,"jiho",0,0,67
"1469",67,"joranE",0,0,67
"1470",67,"BrianDiggs",0,0,67
"1471",67,"JakeRuss",0,0,67
"1472",67,"kohske",0,0,67
"1473",67,"wch",0,0,67
"1474",67,"hadley",67,36303,67
"1475",68,"rasmusab",0,0,42
"1476",68,"kloesing",0,0,42
"1477",68,"briandk",0,0,42
"1478",68,"dariobuttari",0,0,42
"1479",68,"yihui",0,0,42
"1480",68,"lehy",0,0,42
"1481",68,"crowding",0,0,42
"1482",68,"lianos",0,0,42
"1483",68,"jrnold",0,0,42
"1484",68,"davidmorrison",0,0,42
"1485",68,"djmurphy420",0,0,42
"1486",68,"wligtenberg",0,0,42
"1487",68,"baptiste",0,0,42
"1488",68,"jimhester",0,0,42
"1489",68,"krlmlr",0,0,42
"1490",68,"jiho",0,0,42
"1491",68,"joranE",0,0,42
"1492",68,"BrianDiggs",0,0,42
"1493",68,"JakeRuss",0,0,42
"1494",68,"kohske",0,0,42
"1495",68,"wch",0,0,42
"1496",68,"hadley",42,36345,42
"1497",69,"rasmusab",0,0,899
"1498",69,"kloesing",0,0,899
"1499",69,"briandk",0,0,899
"1500",69,"dariobuttari",0,0,899
"1501",69,"yihui",0,0,899
"1502",69,"lehy",0,0,899
"1503",69,"crowding",0,0,899
"1504",69,"lianos",0,0,899
"1505",69,"jrnold",0,0,899
"1506",69,"davidmorrison",0,0,899
"1507",69,"djmurphy420",0,0,899
"1508",69,"wligtenberg",0,0,899
"1509",69,"baptiste",0,0,899
"1510",69,"jimhester",0,0,899
"1511",69,"krlmlr",0,0,899
"1512",69,"jiho",0,0,899
"1513",69,"joranE",0,0,899
"1514",69,"BrianDiggs",0,0,899
"1515",69,"JakeRuss",0,0,899
"1516",69,"kohske",0,0,899
"1517",69,"wch",0,0,899
"1518",69,"hadley",899,37244,899
"1519",70,"rasmusab",0,0,903
"1520",70,"kloesing",0,0,903
"1521",70,"briandk",0,0,903
"1522",70,"dariobuttari",0,0,903
"1523",70,"yihui",0,0,903
"1524",70,"lehy",0,0,903
"1525",70,"crowding",0,0,903
"1526",70,"lianos",0,0,903
"1527",70,"jrnold",0,0,903
"1528",70,"davidmorrison",0,0,903
"1529",70,"djmurphy420",0,0,903
"1530",70,"wligtenberg",0,0,903
"1531",70,"baptiste",0,0,903
"1532",70,"jimhester",0,0,903
"1533",70,"krlmlr",0,0,903
"1534",70,"jiho",0,0,903
"1535",70,"joranE",0,0,903
"1536",70,"BrianDiggs",0,0,903
"1537",70,"JakeRuss",0,0,903
"1538",70,"kohske",0,0,903
"1539",70,"wch",0,0,903
"1540",70,"hadley",903,38147,903
"1541",71,"rasmusab",0,0,49
"1542",71,"kloesing",0,0,49
"1543",71,"briandk",0,0,49
"1544",71,"dariobuttari",0,0,49
"1545",71,"yihui",0,0,49
"1546",71,"lehy",0,0,49
"1547",71,"crowding",0,0,49
"1548",71,"lianos",0,0,49
"1549",71,"jrnold",0,0,49
"1550",71,"davidmorrison",0,0,49
"1551",71,"djmurphy420",0,0,49
"1552",71,"wligtenberg",0,0,49
"1553",71,"baptiste",0,0,49
"1554",71,"jimhester",0,0,49
"1555",71,"krlmlr",0,0,49
"1556",71,"jiho",0,0,49
"1557",71,"joranE",0,0,49
"1558",71,"BrianDiggs",0,0,49
"1559",71,"JakeRuss",0,0,49
"1560",71,"kohske",0,0,49
"1561",71,"wch",0,0,49
"1562",71,"hadley",49,38196,49
"1563",72,"rasmusab",0,0,0
"1564",72,"kloesing",0,0,0
"1565",72,"briandk",0,0,0
"1566",72,"dariobuttari",0,0,0
"1567",72,"yihui",0,0,0
"1568",72,"lehy",0,0,0
"1569",72,"crowding",0,0,0
"1570",72,"lianos",0,0,0
